Date,Seoul / Temperature,Seoul / Precipitation,Seoul / Wind Speed,Seoul / Humidity,Seoul / Local Pressure,Seoul / Surface pressure,Seoul / Sunshine,Seoul / Solar radiation,Daegu / Temperature,Daegu / Precipitation,Daegu / Wind Speed,Daegu / Humidity,Daegu / Local Pressure,Daegu / Surface pressure,Daegu / Sunshine,Daegu / Solar radiation,Busan / Temperature,Busan / Precipitation,Busan / Wind Speed,Busan / Humidity,Busan / Local Pressure,Busan / Surface pressure,Busan / Sunshine,Busan / Solar radiation,Geoje / Temperature,Geoje / Precipitation,Geoje / Wind Speed,Geoje / Humidity,Geoje / Local Pressure,Geoje / Surface pressure,Geoje / Sunshine
2003-09-01 23:00,22,,0.3,80,,,,,22.1,,1.4,90,,,,,22.6,,1.4,90,,,,,22.7,,0.9,84,,,
2003-09-02 0:00,21.9,,1,80,1005.2,1015.1,,,22,,1.2,91,1009.4,1016,,,22.7,,1.2,90,1007.7,1015.7,,,22.2,,0.6,86,1010.2,1015.5,
2003-09-02 1:00,21.7,,0.5,81,,,,,22,,1.3,91,,,,,22.8,,0.6,90,,,,,22.3,,0.8,86,,,
2003-09-02 2:00,21.6,,0.6,80,,,,,22,,0.8,91,,,,,22.7,,0,90,,,,,22.5,,0.1,85,,,
2003-09-02 3:00,21.4,,1,82,1004,1014,,,21.8,,0.3,93,1008.9,1015.5,,,22.8,,0,89,1007.4,1015.4,,,22.2,,0.1,87,1010,1015.2,
2003-09-02 4:00,21.3,,0.4,82,,,,,21.8,,1.3,92,,,,,23.1,,0,91,,,,,22.3,,0,85,,,
2003-09-02 5:00,21.2,,0.6,83,,,,,21.8,,0.8,93,,,,,23.1,,0.3,90,,,,,22.3,,0.4,85,,,
2003-09-02 6:00,21.2,,0.4,82,1004.9,1014.8,,,21.7,,0.4,94,1009,1015.6,0,0.22,23.1,,0.8,91,1007.9,1015.9,0,0,22.2,,0,86,1010.2,1015.5,0
2003-09-02 7:00,21.3,,0.5,83,,,0,0,22.2,,0.7,92,,,0,0.1,23.2,,0.3,90,,,0,0.03,23,,0,89,,,0
2003-09-02 8:00,20.8,0.4,3,74,,,0,0.12,23.1,,0.6,89,,,0,0.32,24,,0.1,86,,,0,0.27,24.6,,0,81,,,0.5
2003-09-02 9:00,16.1,6.6,1.6,86,1007,1017.2,0,0.16,24.8,,0.2,79,1009.2,1015.7,0.4,1.1,24.7,0.5,0.6,90,1008,1016,0,0.4,26.1,,0.9,75,1010.5,1015.6,1
2003-09-02 10:00,15.8,6,0.1,90,,,0,0.25,26.2,,1.6,76,,,0.2,1.44,25.7,0,1.5,88,,,0,0.61,26.2,,1.4,74,,,1
2003-09-02 11:00,16.4,2.5,0.5,93,,,0,0.31,28,,1.2,69,,,0.4,1.85,26.2,,1.8,89,,,0.1,0.8,25.2,0,0.3,81,,,0.1
2003-09-02 12:00,16.8,1.5,0.6,93,1006.3,1016.4,0,0.33,29.6,,1.2,64,1008.5,1014.9,0.8,2.25,26.5,0,3.2,89,1007.9,1015.8,0.1,0.9,25,0.5,0,84,1010,1015.2,0
2003-09-02 13:00,17.2,4,0.2,93,,,0,0.38,27.8,,2.7,73,,,0,0.76,26.7,0,1.8,86,,,0,0.72,25.5,0.5,0.6,84,,,0
2003-09-02 14:00,17.6,2,0.6,93,,,0,0.37,25.8,1,2.9,88,,,0,0.2,26.1,0.5,3,91,,,0,0.28,24.7,2.5,1,81,,,0
2003-09-02 15:00,18.1,1,0,92,1006.4,1016.5,0,0.38,24.6,2.5,1.5,90,1009.1,1015.6,0,0.13,25.5,3.5,4.2,94,1007.5,1015.5,0,0.1,23.7,3,4.2,79,1010.2,1015.4,0
2003-09-02 16:00,19,0,0.4,89,,,0,0.63,23.5,7.5,3.1,92,,,0,0.08,24.8,1,4.4,95,,,0,0.03,23.7,1,0.1,87,,,0
2003-09-02 17:00,19.1,0,0.7,86,,,0,0.5,23.2,2,3.4,93,,,0,0.13,24.1,2.5,3.1,92,,,0,0.04,23,8.5,0,88,,,0
2003-09-02 18:00,19.2,,0.1,87,1006.5,1016.6,0,0.24,23.2,0,2.1,91,1009.7,1016.2,0,0.25,23,7.5,0.5,93,1008.7,1016.8,0,0,23.1,10,0.6,87,1011.4,1016.6,0
2003-09-02 19:00,19.1,0,0.1,89,,,0,0.08,23.1,0.5,0.5,92,,,0,0.05,22.8,2.5,1.7,95,,,0,0,22.8,0.5,0,87,,,0
2003-09-02 20:00,19,0,0.2,90,,,0,0.06,23.1,0,0.3,92,,,,,22.8,0.5,0.3,95,,,,,22.7,,0.1,87,,,
2003-09-02 21:00,18.9,0,0.3,91,1007.8,1017.9,,,23.1,,1.5,92,1011,1017.5,,,22.6,,0.6,95,1009.7,1017.9,,,22.6,,0,88,1012.5,1017.7,
2003-09-02 22:00,19.2,0,0.3,90,,,,,22.8,,1.1,94,,,,,22.3,,1.3,94,,,,,22.2,,0,88,,,
2003-09-02 23:00,19,0.5,0.4,91,,,,,22.6,,0.9,94,,,,,22.6,,1,94,,,,,21.7,,0,87,,,
2003-09-03 0:00,18.9,0,0.1,92,1007.9,1018,,,22.4,,1.2,94,1011.2,1017.8,,,23.5,,1.9,95,1009.7,1017.7,,,22.3,,0,88,1012.5,1017.8,
2003-09-03 1:00,19,1,0,93,,,,,22,,1.4,94,,,,,22.8,,2.1,95,,,,,22.2,,0,88,,,
2003-09-03 2:00,18.9,0.5,0,93,,,,,22.2,,0.4,94,,,,,22.8,,0.5,94,,,,,22.2,,0,88,,,
2003-09-03 3:00,18.8,0.5,0.1,93,1008.2,1018.3,,,22.4,,0.5,94,1010.5,1017.1,,,22.6,,0.9,94,1009,1017,,,22.2,,0,89,1012,1017.2,
2003-09-03 4:00,18.7,0,0,93,,,,,22.6,,0.5,94,,,,,22.7,,1,93,,,,,22.2,,0,89,,,
2003-09-03 5:00,18.8,0,0,93,,,,,22.4,,0,94,,,,,23.2,,3.7,93,,,,,22.1,,0,89,,,
2003-09-03 6:00,18.8,0,0.6,94,1008,1018,,,22.6,,0.5,93,1011,1017.6,0,0.22,23.2,,2.2,93,1009.2,1017.3,0,0,22,,0,88,1012.2,1017.5,0
2003-09-03 7:00,19,0.5,0.5,94,,,0,0,22.9,,0.6,92,,,0,0.09,23.2,,1.8,92,,,0.2,0.03,22.2,,0,91,,,0
2003-09-03 8:00,19.4,0,0.6,93,,,0,0.24,23.4,,1.6,91,,,0,0.24,24.8,,3.3,82,,,1,0.9,23.2,,0.5,90,,,0.4
2003-09-03 9:00,19.8,,0.6,89,1009.4,1019.5,0,0.38,23.4,,2.3,91,1012.4,1019,0,0.33,26.2,,2.5,81,1010,1018,1,1.31,24.6,,0.8,83,1012.9,1018,1
2003-09-03 10:00,20.6,,1.4,84,,,0,0.61,25.4,,1.9,83,,,0.1,1.02,28,,2.7,76,,,1,2,27.7,,1.3,75,,,1
2003-09-03 11:00,21.2,,0.6,78,,,0,0.82,26.1,,1.6,77,,,0.1,1.36,29.2,,3.3,73,,,1,2.71,29.7,,1.1,69,,,1
2003-09-03 12:00,21.9,,1,78,1009.3,1019.3,0,0.84,23.3,14,1.2,93,1012.3,1018.9,0,0.35,29.2,,2.2,68,1009.5,1017.5,0.6,2.05,29.6,,1.5,67,1012,1017.1,0.8
2003-09-03 13:00,22.6,,1.1,69,,,0,1.24,23.8,1,1.4,88,,,0,0.65,29.8,,3.9,72,,,0.6,2.01,31.1,,1.3,64,,,0.9
2003-09-03 14:00,23.6,,0.9,64,,,0.1,1.53,25.6,0.5,1.5,81,,,0,0.92,28.6,,1.6,73,,,0.4,1.75,29.7,,2.1,67,,,1
2003-09-03 15:00,23.9,,0.9,65,1008,1017.9,0,1.22,26.2,,1.9,74,1010.8,1017.3,0.1,1.13,24.6,25.5,5.2,92,1009.7,1017.8,0.4,1.1,23.8,,5.1,75,1013,1018.2,0
2003-09-03 16:00,23.8,,0.9,65,,,0,0.92,26.2,0,2.5,74,,,0,0.85,23.8,1.5,1.4,94,,,0,0.02,23.5,0,0.1,81,,,0
2003-09-03 17:00,23.2,,1.7,73,,,0,0.51,25.9,0,1.7,76,,,0,0.47,24.8,0,0.6,89,,,0.1,0.46,26,0.5,0,75,,,0.5
2003-09-03 18:00,22.6,,1,77,1008.1,1018,0,0.28,25.2,0,1.7,79,1011,1017.5,0,0.22,24.6,,1.1,89,1009.2,1017.2,0.1,0.27,24.2,,1.1,77,1012.2,1017.3,0.5
2003-09-03 19:00,22.1,,0.9,82,,,0,0.15,24.6,0,0.5,84,,,0,0.04,23.6,,2.2,84,,,0,0.01,22.5,,0.9,79,,,0
2003-09-03 20:00,21.4,,0.6,85,,,,,24.5,0,1.3,87,,,,,23.7,,0.9,88,,,,,21.6,,0.5,79,,,
2003-09-03 21:00,20.8,,0.8,89,1009,1019.1,,,23.7,0,1.8,86,1012.1,1018.7,,,23.7,,0.8,88,1009.7,1017.7,,,21.7,,0.2,80,1012.4,1017.6,
2003-09-03 22:00,20.2,,0.4,89,,,,,23.6,,0.8,89,,,,,23.7,,1.8,91,,,,,21.3,,0.3,82,,,
2003-09-03 23:00,19.9,,0.3,91,,,,,22.9,,0.6,92,,,,,23.2,,1.7,89,,,,,22.3,,0.4,84,,,
2003-09-04 0:00,19.6,,0,92,1009,1019,,,22.4,,0.2,93,1011.6,1018.2,,,23,,1.7,90,1009.5,1017.6,,,21.2,,0,84,1012.5,1017.8,
2003-09-04 1:00,19,,0.4,92,,,,,22,,0.1,93,,,,,23.1,,0.1,89,,,,,21,,0,85,,,
2003-09-04 2:00,18.7,,0.3,93,,,,,22,,0,92,,,,,23.1,,0.7,89,,,,,21,,0,85,,,
2003-09-04 3:00,18.3,,0.4,94,1008,1018.1,,,21.8,,0.9,92,1011.1,1017.8,,,22.8,,0.3,90,1009.4,1017.4,,,21,,0,85,1012,1017.3,
2003-09-04 4:00,18.1,,0.5,94,,,,,21.8,,0.2,92,,,,,23,,0.1,90,,,,,21.2,,0,85,,,
2003-09-04 5:00,17.8,,0.8,95,,,,,21.6,,1.3,92,,,,,23,,0.5,89,,,,,21.1,,0,85,,,
2003-09-04 6:00,17.8,,1.4,95,1008.1,1018.2,,,21.9,,0.1,91,1011.2,1017.8,0,0.21,22.8,,0.3,89,1009.5,1017.5,0,0,20.8,,0,85,1012.2,1017.4,0
2003-09-04 7:00,18,,1,95,,,0,0,21.9,,1.5,92,,,0,0.12,22.7,,0.7,89,,,0.1,0.02,22.1,,0,85,,,0.2
2003-09-04 8:00,18.5,,1.5,95,,,0,0.27,22.6,,0.7,89,,,0,0.32,23.7,,0.4,78,,,1,0.73,24.7,,0,75,,,1
2003-09-04 9:00,19.9,,1.4,89,1008.1,1018.1,0,0.69,23.2,,1.2,87,1011.1,1017.7,0,0.52,26.1,,1.2,76,1009,1016.9,1,1.39,26.3,,0.9,72,1011.5,1016.7,1
2003-09-04 10:00,21.6,,2.2,72,,,0.3,1.59,25.8,,1.3,76,,,0.5,1.47,27.7,,2.4,71,,,0.9,1.97,28.1,,1.4,68,,,1
2003-09-04 11:00,23.5,,1.3,66,,,0.5,1.81,27.5,,1.2,69,,,1,2.39,28.6,,3.5,76,,,0.6,2.56,28.1,,1.5,63,,,1
2003-09-04 12:00,24.6,,1.4,62,1006.8,1016.6,0.1,1.8,29.3,,1.5,64,1009.7,1016.1,1,2.61,28.3,,3.5,76,1008.4,1016.3,0.7,2.75,28,,1.3,65,1010.7,1015.9,0.8
2003-09-04 13:00,25.3,,1.5,58,,,0,1.56,30.7,,2,55,,,1,2.83,28.8,,2.9,75,,,0.6,2.88,29.2,,1,65,,,1
2003-09-04 14:00,25.3,,1.9,60,,,0,0.91,30.5,,2,50,,,0.6,2.15,29.1,,2.9,74,,,0.6,2.47,29.8,,0.5,59,,,0.4
2003-09-04 15:00,24.8,,1.9,64,1006,1015.8,0,0.61,31.3,,2.2,48,1008.3,1014.7,0.4,1.75,29.2,,1.5,68,1007.5,1015.5,0.5,2.29,30,,1.3,60,1009.7,1014.7,1
2003-09-04 16:00,26,,0.5,57,,,0.2,1.27,30.6,,2.7,53,,,0.4,1.31,29.1,,1.5,74,,,0.5,1.8,29.7,,2.2,62,,,1
2003-09-04 17:00,25.9,,1.6,51,,,0.1,0.87,30.1,,1.8,56,,,0.5,0.93,26.8,,1.7,81,,,0.1,0.43,28.7,,2,63,,,1
2003-09-04 18:00,25.5,,0.8,51,1004.5,1014.3,0,0.62,29.2,0,2.9,62,1007.6,1014,0.5,0.46,26.2,,1.5,81,1007.4,1015.3,0.2,0.2,26.7,,2.5,69,1009.2,1014.4,1
2003-09-04 19:00,24.7,,0.5,65,,,0,0.16,27.5,,3.6,72,,,0,0.03,25.2,,1.6,85,,,0,0.01,24.8,,0.7,78,,,0
2003-09-04 20:00,23.8,,0.4,72,,,,,26.5,,3.6,77,,,,,24.8,,1.2,85,,,,,24.2,,0.8,80,,,
2003-09-04 21:00,23.2,,1,72,1004.2,1014.1,,,26,,2.8,80,1008.5,1015,,,24.8,,1.2,86,1007.9,1015.9,,,23.2,,0.1,81,1010.2,1015.4,
2003-09-04 22:00,22.6,,0.8,75,,,,,25.5,,3,81,,,,,24.3,,1,86,,,,,23.3,,0.4,83,,,
2003-09-04 23:00,22.4,,0.7,75,,,,,25.1,,2.5,83,,,,,24.5,,0.8,85,,,,,23,,0.1,83,,,
2003-09-05 0:00,22.2,,1,77,1003,1012.9,,,24.9,,2.2,84,1008.4,1014.9,,,24.5,,0.5,86,1007.4,1015.4,,,22.7,,0,84,1009.9,1015.1,
2003-09-05 1:00,22.2,,0.6,75,,,,,24.8,,2.2,84,,,,,24.3,,0.7,87,,,,,22.2,,0,84,,,
2003-09-05 2:00,22.3,,1,78,,,,,24.4,,2.2,86,,,,,24.5,,0.7,89,,,,,21.8,,0.1,81,,,
2003-09-05 3:00,22.2,,0.5,79,1001.4,1011.3,,,24.2,,2.4,87,1007,1013.5,,,24.2,,0.2,88,1006,1014,,,21.5,,0,84,1008.5,1013.8,
2003-09-05 4:00,22.2,,0.6,82,,,,,24,,1.4,92,,,,,24,,0.6,90,,,,,21.7,,0,84,,,
2003-09-05 5:00,22.6,,0.3,83,,,,,24,,1.1,90,,,,,24.3,,1.8,91,,,,,21.7,,0,84,,,
2003-09-05 6:00,24,,2.2,85,1000.1,1009.9,,,23.8,,1,91,1006,1012.5,0,0.12,24.2,,1.4,89,1005.4,1013.4,0,0,21.6,,0.2,86,1008,1013.3,
2003-09-05 7:00,24.6,,3.6,84,,,0,0,24.9,,0.6,88,,,0.2,0.28,23.7,,1.8,90,,,0.3,0.03,23,,0,86,,,0
2003-09-05 8:00,24,0.4,3.8,89,,,0,0.11,26.7,,0.8,80,,,0.4,0.69,24.8,,3.1,81,,,1,0.66,25.7,,1.6,78,,,0.1
2003-09-05 9:00,24.4,0,5.1,88,998.6,1008.4,0,0.11,27.5,,4.1,69,1005.1,1011.6,0.4,1.12,26.2,,4,81,1005,1012.9,0.6,1.2,25.8,,2.3,78,1007.7,1012.9,0.4
2003-09-05 10:00,24,11.1,6,92,,,0,0.12,28.5,,3.9,63,,,0.7,1.64,26.7,,4.6,79,,,0.3,1.03,26.3,,1.6,77,,,0.1
2003-09-05 11:00,23.7,20.5,4.5,94,,,0,0.13,29.1,,3.9,59,,,0.6,1.74,27.2,,5.1,78,,,0.3,1.34,26.7,,2.7,78,,,0.1
2003-09-05 12:00,23.3,2.5,4.3,93,998.7,1008.6,0,0.2,30.2,,4.5,57,1004.2,1010.6,0.7,1.91,27,,6.6,81,1004,1011.9,0.1,1.03,27.7,,3,70,1006.5,1011.6,0.4
2003-09-05 13:00,23,0,4.3,89,,,0,0.5,31.8,,4.3,52,,,0.6,2.13,28.2,,6.4,73,,,0.7,2.22,29.1,,3.4,66,,,0.6
2003-09-05 14:00,23,0,2.5,87,,,0,0.59,31.9,,5.4,49,,,0.9,2.49,28.8,,6.5,65,,,0.8,2.11,29.3,,3.9,60,,,1
2003-09-05 15:00,23.3,0,1.7,84,998.1,1007.9,0,0.66,31.7,,5.3,50,1002.2,1008.5,0.8,1.96,28.6,,6.7,64,1001.9,1009.7,1,1.86,28.7,,2,64,1004.5,1009.6,1
2003-09-05 16:00,23.8,0,1.6,80,,,0,0.74,32.5,,4,49,,,1,1.89,28.2,,4.9,71,,,0.3,1.32,27.7,,3.7,66,,,1
2003-09-05 17:00,23.9,0,1.4,80,,,0,0.63,31.4,,3.9,53,,,0.9,1.1,27.7,,6.1,76,,,0.5,1,27.7,,2.1,69,,,1
2003-09-05 18:00,23,0,2.7,84,999,1008.8,0,0.33,30.1,,3.4,59,1002.2,1008.5,0,0.27,26.7,,6.7,77,1002.2,1010.2,0,0.32,27,,3.2,71,1004.7,1009.8,0.3
2003-09-05 19:00,22.2,,2.6,83,,,0,0.14,27.6,0.5,4,76,,,0,0.03,26.2,,6.5,80,,,0.1,0.03,26.7,,1.9,73,,,0
2003-09-05 20:00,21.7,,3,84,,,,,25.5,2.5,1.6,88,,,,,25.7,,6.4,82,,,,,26.2,,2.4,76,,,
2003-09-05 21:00,21.5,,1.7,86,1000.8,1010.7,,,25.4,1,0.9,89,1003.6,1010.1,,,25.6,,4.7,82,1002.9,1010.8,,,26.1,,3.4,75,1005.9,1011,
2003-09-05 22:00,21.6,,1.5,86,,,,,25.5,0,0.5,89,,,,,25.5,,4.1,82,,,,,26.1,,3,77,,,
2003-09-05 23:00,21.4,,1.2,84,,,,,25.3,,2.2,90,,,,,25.5,,5.8,81,,,,,26.3,,3.4,76,,,
2003-09-06 0:00,21.3,,1.2,84,1001,1010.9,,,25.5,,2.9,89,1003.5,1010,,,25.6,,4.6,81,1002.5,1010.5,,,26.2,,4.2,77,1004.9,1010,
2003-09-06 1:00,20.9,,1.8,84,,,,,25.1,,2,90,,,,,25.7,,6.1,84,,,,,26.2,,2.6,78,,,
2003-09-06 2:00,20.3,,1.5,83,,,,,25.1,,1.7,88,,,,,25.6,,3.9,84,,,,,26,,3.3,78,,,
2003-09-06 3:00,19.7,,1,85,1001,1011,,,25.1,,1,88,1003.4,1009.9,,,25.3,,3.6,86,1002,1009.9,,,26,,2.2,79,1004.7,1009.9,
2003-09-06 4:00,19,,0.4,88,,,,,24.8,,2.5,85,,,,,25.2,,2.8,87,,,,,25.7,,2.1,80,,,
2003-09-06 5:00,18.8,,0.6,90,,,,,24.6,,1.9,82,,,,,25.2,,2.7,88,,,,,25.7,,1.3,79,,,
2003-09-06 6:00,18.6,,0,91,1002.4,1012.4,,,24.3,,2.2,79,1004.9,1011.4,0,0.12,25.2,,3.3,87,1003,1011,0,0,25.7,,2,80,1005.7,1010.8,
2003-09-06 7:00,18.9,,0.8,90,,,0,0,23.5,0.4,1.6,84,,,0,0.04,25.2,,2.6,87,,,0,0.03,25.8,,1.7,79,,,0
2003-09-06 8:00,20.1,,0.3,78,,,0,0.52,23.9,,0.9,80,,,0,0.1,25.7,,3.1,85,,,0.1,0.22,26.6,,2.1,77,,,0
2003-09-06 9:00,21.1,,1.2,76,1003,1013,0,0.77,24.7,,1.2,80,1005.9,1012.4,0,0.42,27.2,,1.7,78,1003.9,1011.8,0.7,0.97,28.2,,1.6,73,1006.4,1011.4,0.6
2003-09-06 10:00,21.8,,0.1,73,,,0,0.58,24.8,,2,82,,,0.1,0.69,26.7,,1.8,79,,,0.4,0.92,29.3,,1.8,69,,,1
2003-09-06 11:00,23.1,,0.5,67,,,0.1,1.02,25.8,,1.8,77,,,0,0.91,26.2,,2.2,77,,,0,1.07,30.2,,1.3,66,,,1
2003-09-06 12:00,24.5,,1.1,61,1002.5,1012.3,0,1.25,27,,1.9,66,1005.3,1011.8,0.3,1.99,25.3,0,1.5,83,1004,1011.9,0,0.61,29.2,,2.3,67,1005.7,1010.8,0.9
2003-09-06 13:00,25.2,,1.2,60,,,0.4,2.03,27.2,,2.4,67,,,0,1.16,25.6,0,1.8,77,,,0,0.93,27.1,,2.4,74,,,0.7
2003-09-06 14:00,25,,1.1,61,,,0,0.97,28.1,,2.5,65,,,0.1,1.3,24.5,,2.4,80,,,0,0.49,25.8,,1.5,75,,,0.1
2003-09-06 15:00,25.5,,1.8,61,1001.4,1011.2,0,1.04,27.7,,3.3,68,1004.4,1010.8,0.3,1.43,24.1,,2.4,80,1003.7,1011.8,0,0.16,25.7,,1.4,74,1005.9,1011,0
2003-09-06 16:00,25.2,,1.9,65,,,0,1.01,26,,3.4,70,,,0,0.5,24.2,,2.2,79,,,0,0.49,25.7,,2.1,73,,,0.5
2003-09-06 17:00,24.3,,2.3,71,,,0,0.57,24.8,,5.3,72,,,0,0.2,23.7,,2.1,85,,,0,0.1,24.7,,1.9,77,,,0
2003-09-06 18:00,23.7,,1.2,71,1001.6,1011.5,0,0.3,24.4,,4.5,75,1005.4,1011.9,0,0.09,23.2,0.4,3.6,89,1004.2,1012.3,0,0,24.6,,1.2,79,1006.5,1011.6,0
2003-09-06 19:00,23,,0.9,79,,,0,0.14,23.9,0,4.2,78,,,0,0.04,22.7,0.6,2.7,94,,,0,0,24.3,,2,77,,,0
2003-09-06 20:00,22.9,,0.8,81,,,,,23.2,0.1,2.8,83,,,,,22.6,0.5,2.9,94,,,,,24.3,,1.1,77,,,
2003-09-06 21:00,22.6,,0.1,82,1001.9,1011.8,,,22.8,0.5,2.9,88,1006.7,1013.2,,,23.3,,2.3,93,1005,1013,,,24.2,,1.4,77,1007.4,1012.5,
2003-09-06 22:00,22.6,,0.5,80,,,,,22.9,,3.1,84,,,,,23.1,,3.3,90,,,,,24,,1.1,80,,,
2003-09-06 23:00,22.6,,0.1,81,,,,,22.8,,3.3,84,,,,,21.8,,3.4,93,,,,,24.1,,1,79,,,
2003-09-07 0:00,22.6,0,0.2,81,1002.1,1012,,,22.7,,3.5,82,1006.1,1012.6,,,22,0.5,3.4,94,1005,1013.1,,,23.7,,0.9,80,1007.2,1012.3,
2003-09-07 1:00,22.3,,0.1,83,,,,,22.3,,3.1,85,,,,,22,0,3.4,91,,,,,23.5,,1.3,80,,,
2003-09-07 2:00,21.5,0.5,0.5,88,,,,,22.2,0.1,2.7,87,,,,,22.2,,3.4,90,,,,,23.6,,1.1,80,,,
2003-09-07 3:00,20.8,1.5,0.8,91,1001,1011,,,21.9,0.4,2.5,89,1005.5,1012,,,22.1,,3.6,89,1004,1012,,,23.2,,0.7,80,1006.4,1011.5,
2003-09-07 4:00,20.6,0,1,92,,,,,22,0,2.6,89,,,,,22.2,,2.9,90,,,,,23.5,,0.8,78,,,
2003-09-07 5:00,20.5,0.5,0.7,92,,,,,22,0,2.9,89,,,,,21.7,,2.8,88,,,,,23.7,,1.4,77,,,
2003-09-07 6:00,20.3,0.5,0.7,93,1001.2,1011.2,,,22.1,,3.4,88,1005.5,1012.1,,,22.2,,3.4,90,1004.2,1012.2,0,0,23.6,,1.3,78,1006.7,1011.8,
2003-09-07 7:00,20.4,0,1.3,93,,,0,0,22.2,,3.2,88,,,0,0.3,22.2,,2.6,89,,,0,0.04,23.8,,1.6,79,,,0
2003-09-07 8:00,20.4,0.5,0.4,93,,,0,0.16,22.6,0,3.7,86,,,0,0.2,23.1,,2.4,84,,,0,0.27,24.3,,1.3,78,,,0
2003-09-07 9:00,20.8,0.5,0.8,93,1001.1,1011,0,0.31,22.8,0,3.3,86,1005.6,1012.1,0,0.43,23.5,,2.3,83,1004.5,1012.5,0,0.28,25.5,,1.5,76,1006.7,1011.8,0.6
2003-09-07 10:00,21.2,0,0.7,92,,,0,0.4,23.7,,3.7,83,,,0,0.66,24.3,,2.3,80,,,0,0.59,25.7,,0.7,76,,,0.1
2003-09-07 11:00,21.2,0.5,0.3,91,,,0,0.31,25.1,,2.7,78,,,0,0.89,24.7,,2.1,79,,,0,0.78,27,,2.1,71,,,1
2003-09-07 12:00,21.4,1.5,0.3,92,1001.3,1011.3,0,0.36,26.4,,2.7,74,1005.4,1011.9,0.1,1.37,25.5,,1.2,77,1004.2,1012.2,0,0.92,27.8,,1.5,70,1006.5,1011.5,0.7
2003-09-07 13:00,21.6,1,0.2,92,,,0,0.41,26.4,,3.2,74,,,0,1.43,27.3,,0.4,72,,,0.3,2.04,28.3,,2,68,,,1
2003-09-07 14:00,21.9,0,0,90,,,0,0.35,27.8,,3.3,72,,,0.3,1.6,28.8,,0.6,71,,,0.8,2.3,29.2,,2.3,69,,,1
2003-09-07 15:00,22.3,0,0,86,1000.3,1010.1,0,0.42,28.2,,3.3,68,1003.8,1010.2,0.7,1.84,28,,1.1,75,1003.2,1011,0.1,0.91,28.1,,0.9,72,1005.5,1010.5,0.6
2003-09-07 16:00,22.3,0,0.1,88,,,0,0.36,28.1,,3.2,71,,,0.2,1.1,28.5,,0.7,73,,,0.5,1.55,28.7,,2,66,,,1
2003-09-07 17:00,21.9,0.5,0.7,91,,,0,0.29,27.5,,3,74,,,0,0.25,27.3,,1.4,82,,,0.7,0.92,28.8,,1.3,67,,,1
2003-09-07 18:00,21.7,0.5,1.5,92,997.9,1007.8,0,0.19,26.2,0.5,1.8,84,1003.3,1009.8,0,0.21,26.2,,1.2,86,1002.7,1010.7,0,0.25,27.1,,1,74,1004.7,1009.8,0.6
2003-09-07 19:00,21.5,9.5,0.6,93,,,0,0.09,26.1,,1.4,82,,,0,0.06,25.5,,1.1,88,,,0,0.01,25.8,,0,79,,,0
2003-09-07 20:00,21.4,0,0,93,,,,,25.5,,1.2,85,,,,,25.2,,0.2,85,,,,,26,,0,79,,,
2003-09-07 21:00,20.9,0,2.8,92,999.6,1009.6,,,25.3,,2,86,1003.8,1010.3,,,25.2,,2,87,1003.2,1011.2,,,25.7,,0.8,79,1005.5,1010.7,
2003-09-07 22:00,20.7,0,0.2,93,,,,,25,,0.7,88,,,,,25,,2.4,90,,,,,26.3,,1,78,,,
2003-09-07 23:00,20.7,0.5,0.4,93,,,,,24.7,,1.5,89,,,,,25.2,,2.8,90,,,,,26.6,,1.7,76,,,
2003-09-08 0:00,20.8,1,2.2,93,999.2,1009.2,,,24.6,,0.8,89,1003.6,1010.1,,,25.3,,2.5,90,1003.2,1011.1,,,26.2,,1.9,80,1005.5,1010.7,
2003-09-08 1:00,20.3,1.5,2.2,94,,,,,24.4,,0.9,90,,,,,25.2,,3.2,91,,,,,26.1,,2.2,80,,,
2003-09-08 2:00,20.2,0,1.1,94,,,,,24.1,,1.5,90,,,,,25.5,,4.4,88,,,,,26.2,,1.1,78,,,
2003-09-08 3:00,20.2,,1.4,94,999,1008.9,,,24.3,,0.6,90,1003.1,1009.6,,,25.3,,3.2,89,1002.5,1010.4,,,26.2,,2.2,78,1005,1010.2,
2003-09-08 4:00,20.1,,1.4,94,,,,,24.2,,1.2,91,,,,,25,,3.3,88,,,,,26.2,,1.7,77,,,
2003-09-08 5:00,19.9,0,2,94,,,,,25.1,,2.9,88,,,,,24.7,,3.6,88,,,,,26.1,,2.1,79,,,
2003-09-08 6:00,19.9,0,0.6,94,999.8,1009.8,,,25.2,,2.7,86,1002.9,1009.4,,,25.1,,4.4,85,1002.2,1010.1,0,0,26.2,,2.3,78,1004.7,1009.9,
2003-09-08 7:00,20.1,,1.1,94,,,0,0,26.1,0,0.4,86,,,0.1,0.27,25.3,,4.3,84,,,0.3,0.04,26.3,,2.1,75,,,0
2003-09-08 8:00,20.3,,1.8,93,,,0,0.27,25.6,0.1,1.4,86,,,0,0.22,26.5,,4.3,74,,,1,0.75,27.2,,2,73,,,0.8
2003-09-08 9:00,21,,2.5,87,1001.7,1011.6,0.1,0.46,26.8,,1.5,80,1004.2,1010.7,0.1,0.61,27.7,,6.1,73,1002.9,1010.8,1,1.24,28,,2.2,69,1005.5,1010.5,1
2003-09-08 10:00,23.9,,0.4,60,,,1,2.3,28.2,,1.6,76,,,0.3,1.24,28.7,,4.4,70,,,0.8,1.86,29.3,,3.3,64,,,1
